486,551,0
525,419,0
494,545,0
564,431,0
457,391,0
522,540,0
582,497,0
553,529,0
525,406,0
508,503,0
506,557,0
466,479,0
441,407,0
520,481,0
491,481,0
460,540,0
477,406,0
520,515,0
464,515,0
506,514,0
504,472,0
557,512,0
419,533,0
564,573,0
454,502,0
507,526,0
477,543,0
458,437,0
497,518,0
373,512,0
440,498,0
558,528,0
424,543,0
465,560,0
473,431,0
472,485,0
526,487,0
496,522,0
457,506,0
489,544,0
515,555,0
613,505,0
523,495,0
547,446,0
538,450,0
476,468,0
510,421,0
442,538,0
580,443,0
525,607,0
445,453,0
470,589,0
495,622,0
484,484,0
485,522,0
501,496,0
537,469,0
372,526,0
577,547,0
513,498,0
492,549,0
419,456,0
388,490,0
560,374,0
423,429,0
462,485,0
502,621,0
471,428,0
502,438,0
465,475,0
496,468,0
508,516,0
529,552,0
469,525,0
535,496,0
543,438,0
541,626,0
557,467,0
484,571,0
452,381,0
524,511,0
540,447,0
542,474,0
529,531,0
441,469,0
580,514,0
517,476,0
492,494,0
436,542,0
604,586,0
456,548,0
491,440,0
512,516,0
595,463,0
422,496,0
446,477,0
453,552,0
432,545,0
547,568,0
517,492,0
520,530,0
465,553,0
477,553,0
534,451,0
500,455,0
438,489,0
507,436,0
558,463,0
516,518,0
464,533,0
544,530,0
461,438,0
500,502,0
495,511,0
586,555,0
489,516,0
520,473,0
534,425,0
447,551,0
462,510,0
444,399,0
495,502,0
485,517,0
494,496,0
472,498,0
523,542,0
486,442,0
623,493,0
451,547,0
440,443,0
552,558,0
523,504,0
505,533,0
502,448,0
568,440,0
586,497,0
455,631,0
381,490,0
574,536,0
560,570,0
453,498,0
471,391,0
473,463,0
467,495,0
507,459,0
520,458,0
441,537,0
442,472,0
518,510,0
369,428,0
577,472,0
545,511,0
416,513,0
460,457,0
530,549,0
530,411,0
553,485,0
461,492,0
613,375,0
334,559,0
466,418,0
480,433,0
481,494,0
573,575,0
472,551,0
564,578,0
542,492,0
409,540,0
547,492,0
580,612,0
501,549,0
562,403,0
555,491,0
542,440,0
452,474,0
500,498,0
524,525,0
539,456,0
472,485,0
458,459,0
553,449,0
531,544,0
509,507,0
561,456,0
496,536,0
455,531,0
418,567,0
455,503,0
485,524,0
503,544,0
509,622,0
456,443,0
474,507,0
489,617,0
427,551,0
451,543,0
495,478,0
492,619,0
532,557,0
498,574,0
471,406,0
498,534,0
505,470,0
527,447,0
498,351,0
549,479,0
529,532,0
447,409,0
513,495,0
462,533,0
517,593,0
464,481,0
579,570,0
478,444,0
506,527,0
533,524,0
640,450,0
504,480,0
509,509,0
492,513,0
419,517,0
455,390,0
419,533,0
507,407,0
529,484,0
521,534,0
473,539,0
499,473,0
450,494,0
538,429,0
447,426,0
556,407,0
484,514,0
385,495,0
478,492,0
451,541,0
488,521,0
505,501,0
554,510,0
505,524,0
522,515,0
413,466,0
484,473,0
546,449,0
473,533,0
466,480,0
528,516,0
561,496,0
551,535,0
428,508,0
562,560,0
433,475,0
533,521,0
530,566,0
531,492,0
528,655,0
427,545,0
555,472,0
558,607,0
458,478,0
437,426,0
511,448,0
518,471,0
413,494,0
552,456,0
506,487,0
541,484,0
509,474,0
424,463,0
514,438,0
525,533,0
527,479,0
632,553,0
460,531,0
535,380,0
512,563,0
491,486,0
502,414,0
426,577,0
475,553,0
478,538,0
465,625,0
457,499,0
447,475,0
506,563,0
455,605,0
516,545,0
503,414,0
500,512,0
507,513,0
509,539,0
496,539,0
503,481,0
470,554,0
549,447,0
400,494,0
461,508,0
510,499,0
473,468,0
470,474,0
466,520,0
470,545,0
473,538,0
591,649,0
506,510,0
525,450,0
517,493,0
560,470,0
480,471,0
460,540,0
518,534,0
418,567,0
516,477,0
462,507,0
450,509,0
409,550,0
531,589,0
523,514,0
427,431,0
534,463,0
491,505,0
596,463,0
484,508,0
504,535,0
488,423,0
467,456,0
565,463,0
474,503,0
502,466,0
476,473,0
415,460,0
550,518,0
477,525,0
481,502,0
441,446,0
497,530,0
551,447,0
436,417,0
596,480,0
524,403,0
457,507,0
525,577,0
512,542,0
470,469,0
427,452,0
500,460,0
446,538,0
579,486,0
452,505,0
595,585,0
544,515,0
514,564,0
481,565,0
478,513,0
559,604,0
593,511,0
439,512,0
514,493,0
416,524,0
513,424,0
588,556,0
495,517,0
522,540,0
510,549,0
489,442,0
488,472,0
493,568,0
486,416,0
485,474,0
535,439,0
435,458,0
571,468,0
555,420,0
555,591,0
445,575,0
531,560,0
459,471,0
426,506,0
411,499,0
523,567,0
516,527,0
384,527,0
525,491,0
480,507,0
448,527,0
490,541,0
454,534,0
450,573,0
469,512,0
439,540,0
506,511,0
407,473,0
497,479,0
491,525,0
442,435,0
478,548,0
544,483,0
452,510,0
513,465,0
553,577,0
493,528,0
475,532,0
436,528,0
492,547,0
556,489,0
487,411,0
570,543,0
484,407,0
449,512,0
502,594,0
403,525,0
482,494,0
458,567,0
544,503,0
435,421,0
489,505,0
474,454,0
626,545,0
482,432,0
536,467,0
552,464,0
428,454,0
513,541,0
496,568,0
491,506,0
507,536,0
523,514,0
556,572,0
495,542,0
457,584,0
464,518,0
515,427,0
609,450,0
522,484,0
538,446,0
535,453,0
436,388,0
453,514,0
567,494,0
511,550,0
529,528,0
521,512,0
538,525,0
507,477,0
489,486,0
482,559,0
441,487,0
472,493,0
577,556,0
525,468,0
512,542,0
483,522,0
512,536,0
501,546,0
421,587,0
553,517,0
380,468,0
510,484,0
460,523,0
576,477,0
685,556,0
539,563,0
522,509,0
556,603,0
602,637,0
696,655,0
634,529,0
575,602,0
622,574,0
631,604,0
611,572,0
609,602,0
526,569,0
571,577,0
539,575,0
555,634,0
590,554,0
522,622,0
588,585,0
594,646,0
683,541,0
651,596,0
632,535,0
604,473,0
587,597,0
661,627,0
500,626,0
699,603,0
534,716,0
573,559,0
528,583,0
562,571,0
633,635,0
534,630,0
547,650,0
594,653,0
546,525,0
626,618,0
554,635,0
582,585,0
632,628,0
615,542,0
564,623,0
583,557,0
601,606,0
607,610,0
598,611,0
515,648,0
597,504,0
563,707,0
674,483,0
581,552,0
631,529,0
599,570,0
566,644,0
621,615,0
622,622,0
609,563,0
608,552,0
546,544,0
527,594,0
666,718,0
515,558,0
595,522,0
590,571,0
595,625,0
535,600,0
529,568,0
599,522,0
578,662,0
610,601,0
683,606,0
643,560,0
626,614,0
594,657,0
536,656,0
591,616,0
593,520,0
500,564,0
613,610,0
657,595,0
601,675,0
619,552,0
572,538,0
559,550,0
683,654,0
663,505,0
645,555,0
598,633,0
596,594,0
654,520,0
620,622,0
654,578,0
666,518,0
552,676,0
704,533,0
597,611,0
587,544,0
623,566,0
581,649,0
575,547,0
736,598,0
630,533,0
683,677,0
611,653,0
728,653,0
625,612,0
681,543,0
619,626,0
623,647,0
611,552,0
617,633,0
594,594,0
500,543,0
616,512,0
583,586,0
639,641,0
638,592,0
606,527,0
679,606,0
569,552,0
621,544,0
687,630,0
630,624,0
594,662,0
587,527,0
633,639,0
542,621,0
580,566,0
546,485,0
668,692,0
622,596,0
618,657,0
575,504,0
604,686,0
623,646,0
523,543,0
524,544,0
669,671,0
633,620,0
580,657,0
681,665,0
610,543,0
644,612,0
590,652,0
650,599,0
571,630,0
660,609,0
650,573,0
643,600,0
561,631,0
609,611,0
484,551,0
628,695,0
729,615,0
571,546,0
585,620,0
604,626,0
577,536,0
560,575,0
572,592,0
543,616,0
574,589,0
507,704,0
613,577,0
476,534,0
531,632,0
637,603,0
617,598,0
534,583,0
594,536,0
582,704,0
486,532,0
632,667,0
628,640,0
660,592,0
587,514,0
599,551,0
526,555,0
605,600,0
697,601,0
583,567,0
595,639,0
648,590,0
572,658,0
632,611,0
654,619,0
636,584,0
603,615,0
600,661,0
490,546,0
519,554,0
681,513,0
583,577,0
704,545,0
609,622,0
671,529,0
677,553,0
616,711,0
594,628,0
637,665,0
617,698,0
581,552,0
534,619,0
614,580,0
598,651,0
538,624,0
529,524,0
709,675,0
590,584,0
652,548,0
637,612,0
568,652,0
568,534,0
607,609,0
548,532,0
564,614,0
600,660,0
601,727,0
654,506,0
613,664,0
588,585,0
585,602,0
572,599,0
619,636,0
658,553,0
686,515,0
509,602,0
607,543,0
583,560,0
643,666,0
526,507,0
552,628,0
660,582,0
676,617,0
652,592,0
680,546,0
608,632,0
625,721,0
607,592,0
676,563,0
593,634,0
581,656,0
550,641,0
578,574,0
661,636,0
525,549,0
667,573,0
551,653,0
634,688,0
580,626,0
600,683,0
691,634,0
627,571,0
655,603,0
635,575,0
605,590,0
633,558,0
617,662,0
577,560,0
560,570,0
563,554,0
650,594,0
615,574,0
626,619,0
615,587,0
549,598,0
619,609,0
509,641,0
627,623,0
623,635,0
680,532,0
681,628,0
549,659,0
589,540,0
640,587,0
562,534,0
605,576,0
589,636,0
579,527,0
519,640,0
512,559,0
583,571,0
603,659,0
619,511,0
706,701,0
601,555,0
611,587,0
616,562,0
680,623,0
587,675,0
625,523,0
673,551,0
625,602,0
520,617,0
567,492,0
633,565,0
682,624,0
624,724,0
569,523,0
550,643,0
677,594,0
665,525,0
556,639,0
537,566,0
490,573,0
574,771,0
606,578,0
656,571,0
613,567,0
576,634,0
613,609,0
590,622,0
681,651,0
625,613,0
592,671,0
537,601,0
538,606,0
587,610,0
567,585,0
638,666,0
715,558,0
507,594,0
658,579,0
561,657,0
561,564,0
605,682,0
559,586,0
638,581,0
603,512,0
573,654,0
518,640,0
722,551,0
626,618,0
585,669,0
559,592,0
566,667,0
562,541,0
657,551,0
540,535,0
611,618,0
600,630,0
698,598,0
581,661,0
525,579,0
592,674,0
613,624,0
568,540,0
601,637,0
529,547,0
691,602,0
556,601,0
560,611,0
656,684,0
482,588,0
574,559,0
562,613,0
613,687,0
603,550,0
476,614,0
588,592,0
527,601,0
633,503,0
616,582,0
607,560,0
544,672,0
586,546,0
610,647,0
686,548,0
718,605,0
521,717,0
682,535,0
567,588,0
569,628,0
633,705,0
556,515,0
612,640,0
726,528,0
559,562,0
569,637,0
570,568,0
536,601,0
592,583,0
618,637,0
611,660,0
588,588,0
594,685,0
667,669,0
584,647,0
660,655,0
554,630,0
665,599,0
680,589,0
653,619,0
575,544,0
631,528,0
587,641,0
591,618,0
549,642,0
624,591,0
477,578,0
642,607,0
575,642,0
632,678,0
541,656,0
595,654,0
634,632,0
567,595,0
563,615,0
730,600,0
554,635,0
596,593,0
551,668,0
544,654,0
497,534,0
601,598,0
633,597,0
637,679,0
648,636,0
517,491,0
595,588,0
622,548,0
587,577,0
626,580,0
574,652,0
652,605,0
630,556,0
614,677,0
522,625,0
670,564,0
692,592,0
620,629,0
628,623,0
620,680,0
557,625,0
589,605,0
566,593,0
522,595,0
546,607,0
610,632,0
574,704,0
604,443,0
616,562,0
703,596,0
635,555,0
626,579,0
616,603,0
573,624,0
594,654,0
525,562,0
620,619,0
574,488,0
546,547,0
561,548,0
589,654,0
593,635,0
573,626,0
676,691,0
594,561,0
642,504,0
648,613,0
524,556,0
647,587,0
525,607,0
567,608,0
597,604,0
563,600,0
592,735,0
603,604,0
544,567,0
593,678,0
569,621,0
533,589,0
560,568,0
636,568,0
610,557,0
642,574,0
602,613,0
577,567,0
601,605,0
572,574,0
628,575,0
583,590,0
630,675,0
645,631,0
584,561,0
634,550,0
642,589,0
575,633,0
603,550,0
605,564,0
575,558,0
603,569,0
553,590,0
617,723,0
649,595,0
559,652,0
658,611,0
758,636,0
589,608,0
600,615,0
575,619,0
608,613,0
452,600,0
600,643,0
659,623,0
656,548,0
719,574,0
627,556,0
604,602,0
563,561,0
594,618,0
555,566,0
602,511,0
595,516,0
620,608,0
627,499,0
608,567,0
550,553,0
623,653,0
652,674,0
678,590,0
645,555,0
622,595,0
625,614,0
651,618,0
654,526,0
572,547,0
679,537,0
629,535,0
559,554,0
604,568,0
613,697,0
561,666,0
612,601,0
547,639,0
602,625,0
607,624,0
645,542,0
541,535,0
570,572,0
590,586,0
608,637,0
585,641,0
555,608,0
692,592,0
634,466,0
477,645,0
477,585,0
656,657,0
663,609,0
595,562,0
560,637,0
492,595,0
606,548,0
542,487,0
503,535,0
633,616,0
607,496,0
615,582,0
651,642,0
569,651,0
509,653,0
586,566,0
693,606,0
621,551,0
577,604,0
580,561,0
545,544,0
650,538,0
592,662,0
520,607,0
596,627,0
596,539,0
619,600,0
621,598,0
634,504,0
576,578,0
609,648,0
654,632,0
636,618,0
573,619,0
505,608,0
516,517,0
629,570,0
686,652,0
645,588,0
601,694,0
585,598,0
633,576,0
527,635,0
579,649,0
597,637,0
561,634,0
599,675,0
591,635,0
588,652,0
565,628,0
610,649,0
575,627,0
579,624,0
518,640,0
489,569,0
585,616,0
587,567,0
519,573,0
566,526,0
560,596,0
605,559,0
556,519,0
556,568,0
531,496,0
607,594,0
614,639,0
572,640,0
576,495,0
578,617,0
602,673,0
640,610,0
569,615,0
588,543,0
678,581,0
601,618,0
641,654,0
604,609,0
591,615,0
615,668,0
621,747,0
601,560,0
639,640,0
615,567,0
655,586,0
682,569,0
632,572,0
669,578,0
563,579,0
644,569,0
558,690,0
609,538,0
540,597,0
628,641,0
533,737,0
634,568,0
619,542,0
636,574,0
660,592,0
599,593,0
566,592,0
583,651,0
593,556,0
605,565,0
573,633,0
623,563,0
612,700,0
668,585,0
583,508,0
590,486,0
593,589,0
571,597,0
597,527,0
503,778,0
559,568,0
610,622,0
558,620,0
639,656,0
667,528,0
559,615,0
595,582,0
639,703,0
631,586,0
541,669,0
608,574,0
615,551,0
531,608,0
582,473,0
605,594,0
630,618,0
610,616,0
572,564,0
690,643,0
657,612,0
582,678,0
546,620,0
579,646,0
598,647,0
637,606,0
553,624,0
546,585,0
585,622,0
667,630,0
537,573,0
658,647,0
583,549,0
598,609,0
543,613,0
549,545,0
608,595,0
593,623,0
557,602,0
581,630,0
539,573,0
630,561,0
605,594,0
678,548,0
574,576,0
647,564,0
570,604,0
600,536,0
553,565,0
536,582,0
635,548,0
579,557,0
626,619,0
577,543,0
612,565,0
638,654,0
521,621,0
629,526,0
614,603,0
623,578,0
578,617,0
638,559,0
558,543,0
622,728,0
575,633,0
624,535,0
534,640,0
634,605,0
492,538,0
639,588,0
590,621,0
610,624,0
534,498,0
596,604,0
556,575,0
579,588,0
586,564,0
626,626,0
639,625,0
606,602,0
721,551,0
534,655,0
628,514,0
611,608,0
561,632,0
604,639,0
682,535,0
616,636,0
619,584,0
544,668,0
637,544,0
592,629,0
603,586,0
533,605,0
656,555,0
609,586,0
664,521,0
609,571,0
585,649,0
732,668,0
620,559,0
608,688,0
530,497,0
622,686,0
650,609,0
640,644,0
599,584,0
650,577,0
556,520,0
679,665,0
676,535,0
636,610,0
605,555,0
539,642,0
554,519,0
463,442,0
560,603,0
569,596,0
647,492,0
624,562,0
558,555,0
643,629,0
518,613,0
540,591,0
514,549,0
575,518,0
579,613,0
510,627,0
649,534,0
552,625,0
649,584,0
613,658,0
646,638,0
572,641,0
615,630,0
611,587,0
591,606,0
613,552,0
560,629,0
586,655,0
606,665,0
578,542,0
606,629,0
526,718,0
526,636,0
594,592,0
541,517,0
613,580,0
498,536,0
556,615,0
599,607,0
608,592,0
662,614,0
648,506,0
626,686,0
620,552,0
584,578,0
615,637,0
569,655,0
623,637,0
503,654,0
554,562,0
631,667,0
531,585,0
609,588,0
593,591,0
577,603,0
578,606,0
627,667,0
595,611,0
508,608,0
571,625,0
615,616,0
658,639,0
569,547,0
605,558,0
505,618,0
565,639,0
613,581,0
641,625,0
475,517,0
628,677,0
586,583,0
593,610,0
645,642,0
627,640,0
718,608,0
625,569,0
590,594,0
606,644,0
683,582,0
656,664,0
622,591,0
587,660,0
533,580,0
702,627,0
601,685,0
563,614,0
603,708,0
594,546,0
701,615,0
502,596,0
619,658,0
540,629,0
635,624,0
555,553,0
520,637,0
572,567,0
592,624,0
707,576,0
573,569,0
562,643,0
600,588,0
535,622,0
543,545,0
660,592,0
597,547,0
617,580,0
608,577,0
674,572,0
562,602,0
603,622,0
576,632,0
570,553,0
603,593,0
524,623,0
612,579,0
556,585,0
590,647,0
665,578,0
552,680,0
546,582,0
554,621,0
684,667,0
659,637,0
567,672,0
578,658,0
622,524,0
592,637,0
664,685,0
682,618,0
584,638,0
625,577,0
584,587,0
608,620,0
638,656,0
564,613,0
663,556,0
551,573,0
594,541,0
579,701,0
640,587,0
612,577,0
567,589,0
543,609,0
529,543,0
515,547,0
673,577,0
566,686,0
558,678,0
542,485,0
637,536,0
595,555,0
537,543,0
546,571,0
574,546,0
544,579,0
684,610,0
573,632,0
595,552,0
616,616,0
572,612,0
662,530,0
527,707,0
518,544,0
566,508,0
662,607,0
582,629,0
594,577,0
608,682,0
539,539,0
547,617,0
578,579,0
703,501,0
617,667,0
614,630,0
623,635,0
568,671,0
579,550,0
665,635,0
672,665,0
603,635,0
586,646,0
609,641,0
587,655,0
565,672,0
669,589,0
633,498,0
552,716,0
621,580,0
622,545,0
603,643,0
603,629,0
583,555,0
564,483,0
673,570,0
531,621,0
574,595,0
594,637,0
652,577,0
564,573,0
649,545,0
531,579,0
605,621,0
669,561,0
594,580,0
657,632,0
545,626,0
725,673,0
719,579,0
607,586,0
652,533,0
579,678,0
664,581,0
579,575,0
642,652,0
573,532,0
565,599,0
668,625,0
646,568,0
486,595,0
628,618,0
732,568,0
641,603,0
441,554,0
562,526,0
562,568,0
691,555,0
597,658,0
593,601,0
599,616,0
638,630,0
606,624,0
578,621,0
610,583,0
481,550,0
640,555,0
575,647,0
591,645,0
638,539,0
615,516,0
660,586,0
530,557,0
581,560,0
561,610,0
538,575,0
669,462,0
639,617,0
600,631,0
616,540,0
647,509,0
488,553,0
692,631,0
633,608,0
